period,periodTime,periodTimeRemaining,awayPlayer0Id,awayPlayer1Id,awayPlayer2Id,awayPlayer3Id,awayPlayer4Id,awayPlayer5Id,homePlayer0Id,homePlayer1Id,homePlayer2Id,homePlayer3Id,homePlayer4Id,homePlayer5Id,event,eventType,eventResult,eventTeam,eventId,x0,y0,x1,y1,player0Id,player1Id,pass0x0,pass0y0,pass0x1,pass0y1,pass0result,pass0team,pass0player0Id,pass0player1Id,pass1x0,pass1y0,pass1x1,pass1y1,pass1result,pass1team,pass1player0Id,pass1player1Id,pass2x0,pass2y0,pass2x1,pass2y1,pass2result,pass2team,pass2player0Id,pass2player1Id,pass3x0,pass3y0,pass3x1,pass3y1,pass3result,pass3team,pass3player0Id,pass3player1Id,pass4x0,pass4y0,pass4x1,pass4y1,pass4result,pass4team,pass4player0Id,pass4player1Id,tags,linkedEvents
1,11:54,8:06,8474062,8478443,8471418,8477213,8479325,,8466139,8477015,8477939,8475883,8476410,8474581,Zone Exit,Failed,,BOS,2017020243_807631757_shawn.ferris@wne.edu,-71,3,,,8477213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12:03,7:57,8474062,8478443,8471418,8477213,8479325,,8466139,8477015,8477939,8475883,8476410,8474581,Shot,Snap Shot,,TOR,2017020243_63_shawn.ferris@wne.edu,-71,-23,,,8477939,8471418,-31,-18,-71,-21,Completed,TOR,8474581,8477939,-50,-33,-30,-25,Completed,TOR,8477939,8474581,-28,-27,-43,-36,Completed,TOR,8474581,8477939,-72,-39,-29,-22,Completed,TOR,8477939,8474581,-48,-40,-56,-24,Completed,TOR,8476410,8477939,,2017020243_340016038_shawn.ferris@wne.edu
1,12:14,7:46,8474062,8478443,8471418,8477213,8479325,,8466139,8477015,8477939,8475883,8476410,8474581,Shot,Slap Shot,,TOR,2017020243_64_shawn.ferris@wne.edu,-49,22,,,8466139,8471418,-33,-22,-49,23,Completed,TOR,8474581,8466139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,one-timer,2017020243_340016038_shawn.ferris@wne.edu
1,12:18,7:42,8474062,8478443,8471418,8477213,8479325,,8466139,8477015,8477939,8475883,8476410,8474581,Zone Exit,Uncontrolled,Lost,BOS,2017020243_961227384_shawn.ferris@wne.edu,-70,-38,,,8474062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12:27,7:33,8474062,8478443,8471418,8477213,8479325,,8466139,8477015,8477939,8475883,8476410,8474581,Zone Entry,Controlled,,TOR,2017020243_156951546_shawn.ferris@wne.edu,-24,-40,,,8476410,,22,7,-24,-39,Completed,TOR,8474581,8476410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12:37,7:23,8478443,8471418,8473492,8476374,8479325,8478498,8476941,8475786,8468575,8479458,8475883,8473463,Zone Exit,Controlled,,BOS,2017020243_672287164_shawn.ferris@wne.edu,-25,-28,,,8473492,,-69,-32,-49,-21,Completed,BOS,8478443,8473492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12:39,7:21,8478443,8471418,8473492,8476374,8479325,8478498,8476941,8475786,8468575,8479458,8475883,8473463,Zone Entry,Controlled,,BOS,2017020243_927564454_shawn.ferris@wne.edu,24,-21,,,8476374,,-12,-35,13,-22,Completed,BOS,8473492,8476374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_672287164_shawn.ferris@wne.edu
1,12:42,7:18,8474074,8471418,8473492,8476374,8478498,8476191,8476941,8475786,8468575,8479458,8475883,8473463,Shot,Snap Shot,,BOS,2017020243_65_shawn.ferris@wne.edu,52,-25,,,8476374,8475883,-13,-34,13,-21,Completed,BOS,8473492,8476374,-69,-33,-49,-21,Completed,BOS,8478443,8473492,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_927564454_shawn.ferris@wne.edu:2017020243_672287164_shawn.ferris@wne.edu
1,12:54,7:06,8474074,8471418,8473492,8476374,8478498,8476191,8476941,8475786,8468575,8479458,8475883,8473463,Zone Entry,Uncontrolled,Lost,BOS,2017020243_755728423_shawn.ferris@wne.edu,17,-40,,,8476191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12:58,7:02,8474074,8471418,8473492,8476374,8478498,8476191,8476941,8475786,8468575,8479458,8475883,8473463,Zone Exit,Pass,,TOR,2017020243_304913584_shawn.ferris@wne.edu,45,-15,15,-36,8468575,8475786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13:01,6:59,8474074,8471418,8473492,8476374,8478498,8476191,8476941,8475786,8468575,8475883,8473463,8480158,Zone Entry,Controlled,,TOR,2017020243_28099116_shawn.ferris@wne.edu,-25,-31,,,8468575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13:13,6:47,8474074,8475224,8471418,8478046,8478498,8476191,8476941,8475786,8468575,8475883,8473463,8480158,Zone Exit,Failed,,BOS,2017020243_34247123_shawn.ferris@wne.edu,-50,37,,,8475224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13:33,6:27,8478075,8475224,8465009,8471418,8478046,8479325,8475786,8466139,8479458,8477015,8475883,8474581,Zone Entry,Failed,,TOR,2017020243_481528812_shawn.ferris@wne.edu,29,39,,,8479458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13:45,6:15,8478075,8475224,8465009,8471418,8478046,8479325,8475786,8466139,8479458,8477015,8475883,8474581,Zone Entry,Failed,,BOS,2017020243_248474146_shawn.ferris@wne.edu,24,-40,,,8478075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13:54,6:06,8478443,8471418,8470638,8476792,8473419,8477956,8468493,8477939,8475883,8475172,8476853,8473463,Zone Entry,Failed,,TOR,2017020243_736799602_shawn.ferris@wne.edu,-13,0,,,8473463,,26,-22,-13,0,Completed,TOR,8476853,8473463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14:06,5:54,8478443,8471418,8470638,8476792,8473419,8477956,8468493,8477939,8475883,8475172,8476853,8473463,Zone Entry,Controlled,,BOS,2017020243_612750904_shawn.ferris@wne.edu,24,-17,,,8473419,,24,10,21,0,Completed,BOS,8470638,8473419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14:11,5:49,8478443,8471418,8470638,8476792,8473419,8477956,8468493,8477939,8475883,8475172,8476853,8473463,Shot,Slap Shot,,BOS,2017020243_76_shawn.ferris@wne.edu,37,23,,,8476792,8475883,63,-36,32,21,Completed,BOS,8473419,8476792,24,11,21,1,Completed,BOS,8470638,8473419,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_612750904_shawn.ferris@wne.edu
1,14:20,5:40,8478443,8471418,8470638,8476792,8473419,8477956,8468493,8477939,8475883,8475172,8476853,8473463,Zone Exit,Controlled,,TOR,2017020243_830312275_shawn.ferris@wne.edu,24,-8,,,8473463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14:23,5:37,8478443,8471418,8470638,8476792,8473419,8477956,8468493,8477939,8475883,8475172,8476853,8473463,Zone Entry,Uncontrolled,Lost,TOR,2017020243_903415910_shawn.ferris@wne.edu,4,-12,,,8473463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_830312275_shawn.ferris@wne.edu
1,14:33,5:27,8478443,8471418,8470638,8476792,8473419,8477956,8476941,8477939,8475883,8475172,8473463,8480158,Zone Exit,Controlled,,BOS,2017020243_526334037_shawn.ferris@wne.edu,-25,13,,,8478443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14:41,5:19,8474062,8465009,8471418,8477213,8479325,8477956,8476941,8478483,8474037,8475883,8475098,8480158,Zone Exit,Uncontrolled,Recovered,TOR,2017020243_540525095_shawn.ferris@wne.edu,33,40,,,8476941,8475098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14:44,5:16,8474062,8465009,8471418,8477213,8479325,8477956,8476941,8478483,8474037,8475883,8475098,8480158,Zone Entry,Uncontrolled,Lost,TOR,2017020243_112962707_shawn.ferris@wne.edu,-23,40,,,8474037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_540525095_shawn.ferris@wne.edu
1,14:49,5:11,8474062,8465009,8471418,8478569,8477213,8479325,8476941,8478483,8474037,8475883,8475098,8480158,Zone Exit,Uncontrolled,Lost,BOS,2017020243_276507563_shawn.ferris@wne.edu,-55,32,,,8474062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14:52,5:08,8474062,8465009,8471418,8478569,8477213,8479325,8476941,8478483,8474037,8475883,8475098,8480158,Zone Entry,Uncontrolled,Lost,TOR,2017020243_922822802_shawn.ferris@wne.edu,-21,39,,,8476941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14:59,5:01,8474062,8465009,8471418,8478569,8477213,8479325,8476941,8478483,8474037,8475883,8475098,8480158,Shot,Snap Shot,,TOR,2017020243_80_shawn.ferris@wne.edu,-64,30,,,8478483,8471418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_922822802_shawn.ferris@wne.edu
1,15:05,4:55,8474062,8465009,8471418,8478569,8477213,8479325,8476941,8478483,8474037,8475883,8475098,8480158,Zone Exit,Uncontrolled,Lost,BOS,2017020243_991451676_shawn.ferris@wne.edu,-80,-36,,,8465009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15:22,4:38,8474074,8471418,8473492,8476374,8478498,8476191,8476941,8478483,8474037,8475883,8475098,8480158,Zone Exit,Pass,,TOR,2017020243_199678642_shawn.ferris@wne.edu,47,-33,0,-38,8480158,8474037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15:29,4:31,8474074,8471418,8473492,8476374,8478498,8476191,8474709,8468575,8479458,8475883,8476410,8474581,Zone Entry,Failed,,BOS,2017020243_614419861_shawn.ferris@wne.edu,24,-40,,,8478498,,-35,-36,22,-40,Completed,BOS,8476191,8478498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15:37,4:23,8474074,8471418,8473492,8476374,8478498,8476191,8476941,8474709,8468575,8475883,8476410,8480158,Missed Shot,,,BOS,2017020243_85_shawn.ferris@wne.edu,76,-8,,,8473492,,96,-18,77,-8,Completed,BOS,8478498,8473492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15:40,4:20,8474074,8471418,8473492,8476374,8478498,8476191,8476941,8474709,8468575,8475883,8476410,8480158,Shot,Snap Shot,,BOS,2017020243_86,51,15,,,8476374,8475883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15:49,4:11,8474074,8471418,8473492,8476374,8478498,8476191,8474709,8468575,8479458,8475883,8476410,8474581,Zone Entry,Uncontrolled,Lost,TOR,2017020243_826530226_shawn.ferris@wne.edu,-18,22,,,8476410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16:15,3:45,8474074,8471418,8473492,8476374,8478498,8476191,8474709,8468575,8479458,8475883,8476410,8474581,Missed Shot,,,TOR,2017020243_90_shawn.ferris@wne.edu,-42,-13,,,8474581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_826530226_shawn.ferris@wne.edu
1,16:38,3:22,8478443,8471418,8470638,8476792,8473419,8477956,8479458,8477939,8475883,8475172,8473463,8474581,Zone Exit,Controlled,,TOR,2017020243_80989107_shawn.ferris@wne.edu,25,-36,,,8473463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16:42,3:18,8478443,8471418,8470638,8476792,8473419,8477956,8479458,8477939,8475883,8475172,8473463,8474581,Zone Entry,Controlled,,TOR,2017020243_5213828_shawn.ferris@wne.edu,-25,28,,,8473463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_80989107_shawn.ferris@wne.edu
1,16:51,3:09,8478443,8471418,8470638,8476792,8473419,8477956,8468493,8477939,8475883,8475172,8476853,8473463,Zone Exit,Failed,,BOS,2017020243_566100042_shawn.ferris@wne.edu,-46,-38,,,8478443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16:53,3:07,8478443,8471418,8470638,8476792,8473419,8477956,8468493,8477939,8475883,8475172,8476853,8473463,Shot,Snap Shot,,TOR,2017020243_92_shawn.ferris@wne.edu,-62,0,,,8473463,8471418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_5213828_shawn.ferris@wne.edu:2017020243_80989107_shawn.ferris@wne.edu
1,16:55,3:05,8478443,8471418,8470638,8476792,8473419,8477956,8468493,8477939,8475883,8475172,8476853,8473463,Zone Exit,Failed,,BOS,2017020243_371699846_shawn.ferris@wne.edu,-73,0,,,8476792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17:11,2:49,8478443,8471418,8470638,8476792,8473419,8477956,8468493,8477939,8475883,8475172,8476853,8473463,Zone Exit,Pass,,BOS,2017020243_536735152_shawn.ferris@wne.edu,-56,-20,20,38,8470638,8473419,-95,-30,-80,-22,Completed,BOS,8476792,8470638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17:13,2:47,8478443,8471418,8470638,8476792,8473419,8477956,8468493,8477939,8475883,8475172,8476853,8473463,Zone Entry,Controlled,,BOS,2017020243_632002292_shawn.ferris@wne.edu,25,40,,,8473419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_536735152_shawn.ferris@wne.edu
1,17:23,2:37,8465009,8471418,8470638,8473419,8479325,8477956,8468493,8477015,8475883,8475172,8476853,8473463,Zone Exit,Uncontrolled,Recovered,TOR,2017020243_691759039_shawn.ferris@wne.edu,40,-40,,,8475172,8477015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17:41,2:19,8478075,8475224,8465009,8471418,8473419,8479325,8475786,8466139,8479458,8477015,8475883,8474581,Missed Shot,,,TOR,2017020243_97_shawn.ferris@wne.edu,-45,-5,,,8474581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_691759039_shawn.ferris@wne.edu
1,18:00,2:00,8478075,8475224,8465009,8471418,8478046,8479325,8475786,8466139,8479458,8477015,8475883,8474581,Zone Exit,Uncontrolled,Lost,BOS,2017020243_279713292_shawn.ferris@wne.edu,-98,-15,,,8479325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18:06,1:54,8478075,8475224,8465009,8471418,8478046,8479325,8475786,8466139,8479458,8477015,8475883,8474581,Zone Entry,Uncontrolled,Lost,TOR,2017020243_402767740_shawn.ferris@wne.edu,-23,40,,,8466139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18:14,1:46,8478075,8475224,8465009,8471418,8478046,8479325,8475786,8466139,8478483,8479458,8475883,8474581,Zone Exit,Pass,,BOS,2017020243_191329470_shawn.ferris@wne.edu,-85,-39,-7,36,8479325,8478046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18:16,1:44,8478075,8475224,8465009,8471418,8478046,8479325,8475786,8466139,8478483,8479458,8475883,8474581,Zone Entry,Uncontrolled,Lost,BOS,2017020243_819215888_shawn.ferris@wne.edu,13,33,,,8478046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_191329470_shawn.ferris@wne.edu
1,18:24,1:36,8478075,8474062,8478443,8471418,8478046,8476191,8466139,8478483,8479458,8474037,8475883,8474581,Zone Exit,Uncontrolled,Lost,TOR,2017020243_996994389_shawn.ferris@wne.edu,45,-40,,,8479458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18:33,1:27,8478075,8474062,8478443,8471418,8478046,8476191,8478483,8479458,8474037,8475883,8475098,8480158,Zone Entry,Controlled,,BOS,2017020243_923972755_shawn.ferris@wne.edu,24,28,,,8478046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18:36,1:24,8478075,8474062,8478443,8471418,8478046,8476191,8478483,8479458,8474037,8475883,8475098,8480158,Shot,Slap Shot,,BOS,2017020243_101_shawn.ferris@wne.edu,57,-19,,,8478075,8475883,46,5,56,-27,Completed,BOS,8478046,8478075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,one-timer,2017020243_923972755_shawn.ferris@wne.edu
1,18:49,1:11,8478075,8474062,8478443,8471418,8478046,8476191,8478483,8479458,8474037,8475883,8475098,8480158,Missed Shot,,,BOS,2017020243_102_shawn.ferris@wne.edu,43,-21,,,8478443,,30,4,42,-26,Completed,BOS,8474062,8478443,41,35,31,10,Completed,BOS,8476191,8474062,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_923972755_shawn.ferris@wne.edu
1,19:18,0:42,8474062,8465009,8471418,8478569,8477213,8479325,8478483,8479458,8474037,8475883,8475098,8480158,Blocked Shot,,,TOR,2017020243_104,44,3,,,8479458,8477213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19:22,0:38,8474062,8465009,8471418,8478569,8477213,8479325,8478483,8479458,8474037,8475883,8475098,8480158,Shot,Snap Shot,,BOS,2017020243_105,45,1,,,8477213,8475883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19:42,0:18,8474062,8465009,8471418,8478569,8477213,8479325,8478483,8479458,8474037,8475883,8475098,8480158,Zone Exit,Uncontrolled,Lost,TOR,2017020243_609589271_shawn.ferris@wne.edu,59,20,,,8475098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19:51,0:09,8465009,8471418,8470638,8478569,8477213,8479325,8468493,8474037,8477939,8475883,8475172,8476853,Zone Exit,Pass,,BOS,2017020243_303066446_shawn.ferris@wne.edu,-91,36,-27,39,8465009,8477213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0:12,19:48,8478443,8471418,8470638,8476792,8473419,8477956,8468493,8477939,8475883,8475172,8476853,8473463,Zone Entry,Uncontrolled,Lost,TOR,2017020243_753761721_shawn.ferris@wne.edu,12,38,,,8475172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0:20,19:40,8478443,8471418,8470638,8476792,8473419,8477956,8468493,8477939,8475883,8475172,8476853,8473463,Zone Exit,Pass,,BOS,2017020243_91134641_shawn.ferris@wne.edu,40,0,13,24,8473419,8477956,97,-15,66,-12,Completed,BOS,8476792,8473419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0:22,19:38,8478443,8471418,8470638,8476792,8473419,8477956,8468493,8477939,8475883,8475172,8476853,8473463,Zone Entry,Uncontrolled,Recovered,BOS,2017020243_517105778_shawn.ferris@wne.edu,-16,30,,,8477956,8473419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_91134641_shawn.ferris@wne.edu
2,0:35,19:25,8478443,8471418,8470638,8476792,8473419,8477956,8468493,8477939,8475883,8475172,8476853,8473463,Zone Exit,Pass,,TOR,2017020243_940762218_shawn.ferris@wne.edu,-60,-38,-25,-9,8477939,8473463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0:38,19:22,8478443,8471418,8470638,8476792,8473419,8477956,8468493,8477939,8475883,8475172,8476853,8473463,Zone Entry,Controlled,,TOR,2017020243_481245522_shawn.ferris@wne.edu,27,34,,,8476853,,16,0,27,35,Completed,TOR,8473463,8476853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_940762218_shawn.ferris@wne.edu
2,0:40,19:20,8478443,8471418,8470638,8476792,8473419,8477956,8468493,8477939,8475883,8475172,8476853,8473463,Blocked Shot,,,BOS,2017020243_113,69,15,,,8478443,8476853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0:54,19:06,8474062,8478443,8471418,8476792,8478569,8477213,8475786,8466139,8479458,8477015,8475883,8474581,Zone Entry,Controlled,,TOR,2017020243_408299937_shawn.ferris@wne.edu,25,-34,,,8479458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:03,18:57,8474062,8478443,8471418,8476792,8478569,8477213,8476941,8475786,8466139,8479458,8477015,8475883,Zone Exit,Controlled,,BOS,2017020243_805850072_shawn.ferris@wne.edu,25,-23,,,8477213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:06,18:54,8474062,8478443,8471418,8476792,8478569,8477213,8476941,8475786,8466139,8479458,8477015,8475883,Zone Entry,Uncontrolled,Recovered,BOS,2017020243_411396506_shawn.ferris@wne.edu,-19,21,,,8477213,8477213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_805850072_shawn.ferris@wne.edu
2,1:14,18:46,8474062,8465009,8471418,8478569,8477213,8479325,8476941,8475786,8466139,8479458,8477015,8475883,Zone Exit,Uncontrolled,Recovered,TOR,2017020243_13265777_shawn.ferris@wne.edu,-93,-27,,,8476941,8466139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:16,18:44,8474062,8465009,8471418,8478569,8477213,8479325,8476941,8475786,8466139,8479458,8477015,8475883,Zone Entry,Controlled,,TOR,2017020243_795819737_shawn.ferris@wne.edu,25,24,,,8466139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_13265777_shawn.ferris@wne.edu
2,1:23,18:37,8474062,8465009,8471418,8478569,8477213,8479325,8476941,8475786,8466139,8477015,8475883,8480158,Zone Exit,Pass,,BOS,2017020243_267334640_shawn.ferris@wne.edu,42,39,1,39,8474062,8478569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:24,18:36,8474062,8465009,8471418,8478569,8477213,8479325,8476941,8475786,8466139,8477015,8475883,8480158,Zone Entry,Uncontrolled,Recovered,BOS,2017020243_989095990_shawn.ferris@wne.edu,-22,40,,,8478569,8478569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_267334640_shawn.ferris@wne.edu
2,1:34,18:26,8474062,8465009,8471418,8478569,8477213,8479325,8476941,8475786,8466139,8477015,8475883,8480158,Zone Exit,Uncontrolled,Recovered,TOR,2017020243_818126549_shawn.ferris@wne.edu,-72,-39,,,8480158,8477015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:36,18:24,8474062,8465009,8471418,8478569,8477213,8479325,8476941,8475786,8466139,8477015,8475883,8480158,Zone Entry,Uncontrolled,Lost,TOR,2017020243_932609216_shawn.ferris@wne.edu,11,-2,,,8477015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_818126549_shawn.ferris@wne.edu
2,1:43,18:17,8475224,8465009,8471418,8478569,8477213,8479325,8478483,8479458,8477015,8475883,8475098,8474581,Zone Exit,Failed,,BOS,2017020243_950223809_shawn.ferris@wne.edu,77,-37,,,8465009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:50,18:10,8475224,8465009,8471418,8478569,8477213,8479325,8478483,8479458,8474037,8475883,8475098,8474581,Zone Exit,Uncontrolled,Recovered,BOS,2017020243_766634494_shawn.ferris@wne.edu,45,40,,,8478569,8475224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:53,18:07,8475224,8465009,8471418,8478569,8477213,8479325,8478483,8479458,8474037,8475883,8475098,8474581,Zone Entry,Controlled,,TOR,2017020243_613073848_shawn.ferris@wne.edu,24,3,,,8474037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:55,18:05,8475224,8465009,8471418,8478569,8477213,8479325,8478483,8479458,8474037,8475883,8475098,8474581,Zone Exit,Uncontrolled,Lost,BOS,2017020243_572532389_shawn.ferris@wne.edu,44,-19,,,8465009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2:02,17:58,8478075,8475224,8465009,8471418,8478046,8479325,8478483,8479458,8474037,8475883,8475098,8474581,Zone Entry,Controlled,,TOR,2017020243_139563223_shawn.ferris@wne.edu,24,21,,,8475098,,23,5,-1,6,Completed,TOR,8474037,8475098,-29,-11,20,8,Completed,TOR,8474581,8474037,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2:04,17:56,8478075,8475224,8465009,8471418,8478046,8479325,8478483,8479458,8474037,8475883,8475098,8474581,Shot,Backhand,,TOR,2017020243_121_shawn.ferris@wne.edu,66,18,,,8475098,8471418,23,4,-1,7,Completed,TOR,8474037,8475098,-29,-10,20,8,Completed,TOR,8474581,8474037,,,,,,,,,,,,,,,,,,,,,,,,,,2017020243_139563223_shawn.ferris@wne.edu
2,2:12,17:48,8478075,8474074,8475224,8471418,8478046,8476191,8468493,8475786,8466139,8477015,8475883,8476853,Missed Shot,,,TOR,2017020243_124_shawn.ferris@wne.edu,37,39,,,8476853,,65,30,26,34,Completed,TOR,8466139,8476853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2:23,17:37,8478075,8474074,8475224,8471418,8478046,8476191,8468493,8475786,8466139,8477015,8475883,8476853,Missed Shot,,,TOR,2017020243_125_shawn.ferris@wne.edu,78,3,,,8475786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2:37,17:23,8478075,8474074,8475224,8471418,8478046,8476191,8468493,8475786,8466139,8477015,8475883,8476853,Zone Exit,Uncontrolled,Lost,BOS,2017020243_139643751_shawn.ferris@wne.edu,93,-35,,,8474074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2:50,17:10,8478075,8474074,8471418,8478046,8476374,8476191,8474709,8468575,8479458,8475883,8476410,8476853,Zone Exit,Uncontrolled,Lost,BOS,2017020243_490781100_shawn.ferris@wne.edu,35,25,,,8476374,,96,22,55,24,Completed,BOS,8476191,8476374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2:57,17:03,8478075,8474074,8471418,8473492,8476374,8476191,8474709,8468575,8479458,8475883,8476410,8474581,Zone Entry,Failed,,TOR,2017020243_912689532_shawn.ferris@wne.edu,24,-22,,,8468575,,22,-40,22,-23,Completed,TOR,8476410,8468575,-32,-39,20,-39,Completed,TOR,8479458,8476410,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3:03,16:57,8465009,8471418,8473492,8476374,8479325,8478498,8476941,8474709,8468575,8475883,8476410,8480158,Zone Entry,Uncontrolled,Lost,BOS,2017020243_701173690_shawn.ferris@wne.edu,-8,33,,,8478498,,39,33,-7,34,Completed,BOS,8479325,8478498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
