period,periodTime,periodTimeRemaining,awayPlayer0Id,awayPlayer1Id,awayPlayer2Id,awayPlayer3Id,awayPlayer4Id,awayPlayer5Id,homePlayer0Id,homePlayer1Id,homePlayer2Id,homePlayer3Id,homePlayer4Id,homePlayer5Id,event,eventType,eventResult,eventTeam,eventId,x0,y0,x1,y1,player0Id,player1Id,pass0x0,pass0y0,pass0x1,pass0y1,pass0result,pass0team,pass0player0Id,pass0player1Id,pass1x0,pass1y0,pass1x1,pass1y1,pass1result,pass1team,pass1player0Id,pass1player1Id,pass2x0,pass2y0,pass2x1,pass2y1,pass2result,pass2team,pass2player0Id,pass2player1Id,pass3x0,pass3y0,pass3x1,pass3y1,pass3result,pass3team,pass3player0Id,pass3player1Id,pass4x0,pass4y0,pass4x1,pass4y1,pass4result,pass4team,pass4player0Id,pass4player1Id,tags,linkedEvents
1,11:13,8:47,8476941,8478408,8477953,8475883,8475098,8473463,8478443,8478512,8471695,8476792,8476374,8478366,Zone Exit,Uncontrolled,Lost,TOR,2017020794_610523120_shawn.ferris@wne.edu,42,-37,,,8475098,,80,-36,43,-37,Completed,TOR,8478408,8475098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11:18,8:42,8476941,8478408,8477953,8475883,8475098,8473463,8478443,8478512,8471695,8476792,8476374,8478366,Zone Entry,Uncontrolled,Lost,BOS,2017020794_10414520_shawn.ferris@wne.edu,15,9,,,8476374,,-12,31,13,9,Completed,BOS,8476792,8476374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11:24,8:36,8476941,8478408,8477953,8475883,8475098,8473463,8478443,8478512,8471695,8476792,8476374,8478366,Shot,Tip-In,,BOS,2017020794_64_shawn.ferris@wne.edu,36,8,,,8476374,8475883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11:26,8:34,8476941,8478408,8477953,8475883,8475098,8473463,8478443,8478512,8471695,8476792,8476374,8478366,Zone Exit,Uncontrolled,Lost,TOR,2017020794_275562898_shawn.ferris@wne.edu,94,19,,,8475098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11:47,8:13,8468575,8479458,8477953,8475883,8473463,8474581,8478443,8471695,8471276,8476792,8475727,8478498,Zone Entry,Uncontrolled,Lost,BOS,2017020794_327548543_shawn.ferris@wne.edu,21,7,,,8478498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11:49,8:11,8468575,8479458,8474037,8477015,8475883,8474581,8478443,8471695,8471276,8476792,8475727,8478498,Missed Shot,,,BOS,2017020794_65_shawn.ferris@wne.edu,37,14,,,8478498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11:54,8:06,8468575,8479458,8474037,8477015,8475883,8474581,8471695,8471276,8476891,8475727,8471717,8478498,Zone Exit,Uncontrolled,Lost,TOR,2017020794_589942029_shawn.ferris@wne.edu,79,-17,,,8474581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11:56,8:04,8468575,8479458,8474037,8477015,8475883,8474581,8471695,8471276,8476891,8475727,8471717,8478498,Zone Entry,Uncontrolled,Lost,BOS,2017020794_745749889_shawn.ferris@wne.edu,6,-37,,,8471717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12:07,7:53,8468575,8479458,8474037,8477015,8475883,8474581,8471695,8471276,8476891,8475727,8471717,8478498,Zone Exit,Uncontrolled,Recovered,TOR,2017020794_442629297_shawn.ferris@wne.edu,96,0,,,8474581,8474037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12:08,7:52,8468575,8479458,8474037,8477015,8475883,8474581,8471695,8471276,8476891,8475727,8471717,8478498,Zone Entry,Controlled,,TOR,2017020794_879399886_shawn.ferris@wne.edu,-33,39,,,8474037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020794_442629297_shawn.ferris@wne.edu
1,12:19,7:41,8468575,8479458,8474037,8477015,8475883,8474581,8471695,8471276,8476891,8475727,8471717,8478498,Zone Exit,Uncontrolled,Lost,BOS,2017020794_164822844_shawn.ferris@wne.edu,-48,-39,,,8475727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12:33,7:27,8466139,8478483,8479458,8475883,8475172,8474581,8474062,8471695,8476891,8475727,8471717,8477213,Zone Entry,Controlled,,TOR,2017020794_468469165_shawn.ferris@wne.edu,-28,-8,,,8475172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12:40,7:20,8476941,8466139,8478483,8478408,8475883,8475172,8474062,8471695,8470655,8476891,8471717,8477213,Zone Exit,Controlled,,BOS,2017020794_119865563_shawn.ferris@wne.edu,-25,-38,,,8474062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12:42,7:18,8476941,8466139,8478483,8478408,8475883,8475172,8474062,8471695,8470655,8476891,8471717,8477213,Zone Entry,Uncontrolled,Recovered,BOS,2017020794_892739387_shawn.ferris@wne.edu,23,-38,,,8474062,8477213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020794_119865563_shawn.ferris@wne.edu
1,12:48,7:12,8476941,8466139,8478483,8478408,8475883,8475172,8474062,8478443,8471695,8470655,8476792,8477213,Zone Exit,Uncontrolled,Lost,TOR,2017020794_21304518_shawn.ferris@wne.edu,50,-40,,,8478483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12:50,7:10,8476941,8466139,8478483,8478408,8475883,8475172,8474062,8478443,8471695,8470655,8476792,8477213,Zone Entry,Uncontrolled,Lost,BOS,2017020794_672855666_shawn.ferris@wne.edu,3,-40,,,8478443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12:59,7:01,8476941,8466139,8478483,8478408,8475883,8475172,8474062,8478443,8471695,8470655,8476792,8477213,Zone Exit,Controlled,,TOR,2017020794_847474955_shawn.ferris@wne.edu,25,-19,,,8478483,,96,-6,55,-38,Completed,TOR,8478408,8478483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13:01,6:59,8476941,8466139,8478483,8478408,8475883,8475172,8474062,8478443,8471695,8470655,8476792,8477213,Zone Entry,Controlled,,TOR,2017020794_47527776_shawn.ferris@wne.edu,-25,15,,,8478483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020794_847474955_shawn.ferris@wne.edu
1,13:04,6:56,8468493,8466139,8478483,8475883,8475172,8476853,8474062,8478443,8471695,8470655,8476792,8477213,Shot,Wrist Shot,,TOR,2017020794_69_shawn.ferris@wne.edu,-57,26,,,8478483,8471695,95,-6,53,-38,Completed,TOR,8478408,8478483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rush,2017020794_47527776_shawn.ferris@wne.edu:2017020794_847474955_shawn.ferris@wne.edu
1,13:12,6:48,8468493,8466139,8478483,8475883,8475172,8476853,8474062,8478443,8471695,8470655,8476792,8477213,Shot,Wrist Shot,,TOR,2017020794_71_shawn.ferris@wne.edu,-49,2,,,8475172,8471695,-52,-29,-53,1,Completed,TOR,8476853,8475172,-29,37,-29,-18,Completed,TOR,8466139,8476853,,,,,,,,,,,,,,,,,,,,,,,,,,2017020794_47527776_shawn.ferris@wne.edu:2017020794_847474955_shawn.ferris@wne.edu
1,13:20,6:40,8468493,8475786,8477939,8475883,8479318,8476853,8474062,8465009,8471695,8470655,8478046,8479325,Zone Exit,Pass,,BOS,2017020794_249480018_shawn.ferris@wne.edu,-62,18,-26,-32,8476792,8470655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13:23,6:37,8468493,8475786,8477939,8475883,8479318,8476853,8474062,8465009,8471695,8470655,8478046,8479325,Zone Entry,Failed,,BOS,2017020794_271186403_shawn.ferris@wne.edu,7,-37,,,8470655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020794_249480018_shawn.ferris@wne.edu
1,13:24,6:36,8468493,8475786,8477939,8475883,8479318,8476853,8474062,8465009,8471695,8470655,8478046,8479325,Zone Entry,Uncontrolled,Lost,BOS,2017020794_606472365_shawn.ferris@wne.edu,10,-4,,,8470655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13:31,6:29,8468493,8475786,8477939,8475883,8479318,8476853,8474062,8465009,8471695,8470655,8478046,8479325,Zone Exit,Uncontrolled,Lost,TOR,2017020794_991537175_shawn.ferris@wne.edu,31,-40,,,8479318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13:34,6:26,8468493,8475786,8477939,8475883,8479318,8476853,8465009,8470638,8471695,8478046,8479325,8477956,Zone Entry,Uncontrolled,Lost,BOS,2017020794_939715541_shawn.ferris@wne.edu,13,31,,,8470638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13:41,6:19,8468493,8475786,8477939,8475883,8479318,8476853,8465009,8470638,8471695,8478046,8479325,8477956,Zone Exit,Uncontrolled,Lost,TOR,2017020794_844309581_shawn.ferris@wne.edu,70,39,,,8477939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13:44,6:16,8468493,8475786,8477939,8475883,8479318,8476853,8465009,8470638,8471695,8478046,8479325,8477956,Zone Entry,Uncontrolled,Recovered,BOS,2017020794_739153198_shawn.ferris@wne.edu,0,20,,,8465009,8478046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13:50,6:10,8468493,8475786,8477939,8475883,8479318,8476853,8465009,8470638,8471695,8478046,8479325,8477956,Blocked Shot,,,TOR,2017020794_73_shawn.ferris@wne.edu,60,4,,,8468493,8477956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14:02,5:58,8468575,8479458,8477953,8475883,8473463,8474581,8478512,8471695,8476891,8476374,8471717,8478366,Zone Exit,Failed,,TOR,2017020794_633314100_shawn.ferris@wne.edu,89,36,,,8474581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14:18,5:42,8468575,8479458,8477953,8475883,8473463,8474581,8478512,8471695,8476891,8476374,8471717,8478366,Shot,Wrist Shot,,BOS,2017020794_77_shawn.ferris@wne.edu,84,-9,,,8476374,8475883,97,-1,89,-10,Completed,BOS,8478512,8476374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14:28,5:32,8468575,8479458,8477953,8475883,8473463,8474581,8471695,8476891,8475727,8476374,8471717,8478366,Zone Exit,Uncontrolled,Lost,TOR,2017020794_98357861_shawn.ferris@wne.edu,59,-39,,,8468575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14:31,5:29,8468575,8479458,8478408,8477953,8475883,8473463,8471695,8476891,8475727,8476374,8471717,8478366,Zone Entry,Controlled,,BOS,2017020794_722598284_shawn.ferris@wne.edu,24,-40,,,8478366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14:38,5:22,8468575,8479458,8478408,8477953,8475883,8473463,8478443,8471695,8476792,8475727,8476374,8478366,Zone Exit,Uncontrolled,Lost,TOR,2017020794_317959748_shawn.ferris@wne.edu,44,34,,,8479458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14:43,5:17,8468575,8479458,8478408,8477953,8475883,8473463,8478443,8471695,8471276,8476792,8475727,8478498,Shot,Wrist Shot,,TOR,2017020794_78_shawn.ferris@wne.edu,49,24,,,8479458,8471695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14:47,5:13,8476941,8478408,8474037,8477015,8475883,8475098,8478443,8471695,8471276,8476792,8475727,8478498,Zone Entry,Uncontrolled,Lost,BOS,2017020794_902269233_shawn.ferris@wne.edu,1,-38,,,8478443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14:55,5:05,8476941,8478408,8474037,8477015,8475883,8475098,8478443,8471695,8471276,8476792,8475727,8478498,Blocked Shot,,,TOR,2017020794_79,49,15,,,8477015,8475727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14:59,5:01,8468493,8474037,8477015,8475883,8475098,8476853,8478443,8471695,8471276,8476792,8475727,8478498,Zone Exit,Failed,,TOR,2017020794_520435795_shawn.ferris@wne.edu,96,12,,,8476853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15:01,4:59,8468493,8474037,8477015,8475883,8475098,8476853,8478443,8471695,8471276,8476792,8475727,8478498,Zone Exit,Uncontrolled,Lost,TOR,2017020794_339743816_shawn.ferris@wne.edu,43,-28,,,8474037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15:06,4:54,8468493,8474037,8477015,8475883,8475098,8476853,8478443,8471695,8471276,8476792,8475727,8478498,Zone Entry,Uncontrolled,Lost,TOR,2017020794_170142812_shawn.ferris@wne.edu,-24,-41,,,8474037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15:12,4:48,8468493,8474037,8477015,8475883,8475098,8476853,8478443,8471695,8471276,8476792,8475727,8478498,Zone Exit,Controlled,,BOS,2017020794_273167185_shawn.ferris@wne.edu,-25,-18,,,8476792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15:27,4:33,8468493,8474037,8477015,8475883,8475098,8476853,8478443,8471695,8471276,8476792,8475727,8478498,Zone Entry,Controlled,,BOS,2017020794_650587484_shawn.ferris@wne.edu,24,38,,,8475727,,-43,6,-22,21,Completed,BOS,8476792,8475727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15:32,4:28,8468493,8474037,8477015,8475883,8475098,8476853,8471695,8471276,8476891,8475727,8471717,8478498,Zone Exit,Controlled,,TOR,2017020794_954474882_shawn.ferris@wne.edu,25,-40,,,8474037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15:36,4:24,8468493,8474037,8477015,8475883,8475098,8476853,8471695,8471276,8476891,8475727,8471717,8478498,Zone Entry,Controlled,,TOR,2017020794_777578766_shawn.ferris@wne.edu,-24,-4,,,8474037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020794_954474882_shawn.ferris@wne.edu
1,15:45,4:15,8479458,8474037,8477015,8475883,8475098,8474581,8471695,8471276,8476891,8475727,8471717,8478498,Blocked Shot,,,BOS,2017020794_82,-56,17,,,8476891,8477015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15:59,4:01,8479458,8474037,8477015,8475883,8475172,8474581,8471695,8471276,8476891,8475727,8471717,8478498,Blocked Shot,,,BOS,2017020794_83,-55,-14,,,8471276,8474581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16:04,3:56,8466139,8478483,8479458,8475883,8475172,8474581,8474062,8471695,8470655,8476891,8471717,8477213,Zone Entry,Failed,,TOR,2017020794_92192593_shawn.ferris@wne.edu,-8,-40,,,8475172,,33,27,-6,-39,Completed,TOR,8479458,8475172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16:23,3:37,8466139,8478483,8478408,8475883,8475172,8474581,8474062,8465009,8471695,8470655,8477213,8479325,Zone Exit,Failed,,TOR,2017020794_776121139_shawn.ferris@wne.edu,93,7,,,8474581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16:32,3:28,8466139,8478483,8478408,8475883,8475172,8474581,8474062,8465009,8471695,8470655,8477213,8479325,Zone Exit,Failed,,TOR,2017020794_618883694_shawn.ferris@wne.edu,35,-39,,,8466139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16:38,3:22,8466139,8478483,8478408,8475883,8475172,8474581,8474062,8465009,8471695,8470655,8477213,8479325,Missed Shot,,,BOS,2017020794_88,57,-10,,,8470655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16:42,3:18,8466139,8478483,8478408,8475883,8475172,8474581,8474062,8465009,8471695,8470655,8477213,8479325,Shot,Wrist Shot,,BOS,2017020794_89_shawn.ferris@wne.edu,36,25,,,8465009,8475883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16:47,3:13,8466139,8478483,8478408,8475883,8475172,8474581,8474062,8465009,8471695,8470655,8477213,8479325,Shot,Tip-In,,BOS,2017020794_90_shawn.ferris@wne.edu,67,5,,,8474062,8475883,29,33,68,18,Completed,BOS,8465009,8474062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tip,
1,16:50,3:10,8468493,8475786,8477939,8475883,8479318,8476853,8465009,8470638,8471695,8478046,8479325,8477956,Zone Exit,Uncontrolled,Lost,TOR,2017020794_721768841_shawn.ferris@wne.edu,75,39,,,8476853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16:57,3:03,8468493,8475786,8477939,8475883,8479318,8476853,8465009,8470638,8471695,8478046,8479325,8477956,Zone Entry,Uncontrolled,Lost,BOS,2017020794_93688012_shawn.ferris@wne.edu,17,-24,,,8478046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17:04,2:56,8468493,8475786,8477939,8475883,8479318,8476853,8465009,8470638,8471695,8478046,8479325,8477956,Zone Exit,Failed,,TOR,2017020794_301108694_shawn.ferris@wne.edu,93,-8,,,8476853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17:11,2:49,8468493,8475786,8477939,8475883,8479318,8476853,8465009,8470638,8471695,8478046,8479325,8477956,Zone Exit,Failed,,TOR,2017020794_824238642_shawn.ferris@wne.edu,97,8,,,8476853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17:29,2:31,8468493,8475786,8477939,8475883,8479318,8476853,8465009,8470638,8471695,8478046,8479325,8477956,Missed Shot,,,BOS,2017020794_96,38,-33,,,8470638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17:38,2:22,8468493,8475786,8477939,8475883,8479318,8476853,8465009,8470638,8471695,8479325,8478498,8477956,Zone Exit,Uncontrolled,Lost,TOR,2017020794_928194244_shawn.ferris@wne.edu,51,-32,,,8476853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17:49,2:11,8476941,8478408,8477939,8475883,8479318,8473463,8465009,8471695,8471276,8479325,8478498,8477956,Zone Entry,Controlled,,BOS,2017020794_481941921_shawn.ferris@wne.edu,24,0,,,8476374,,6,-31,23,1,Completed,BOS,8478366,8476374,-82,23,-20,-28,Completed,BOS,8465009,8478366,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17:54,2:06,8476941,8478408,8477939,8475883,8479318,8473463,8478443,8471695,8471276,8476792,8478498,8477956,Shot,Wrist Shot,,BOS,2017020794_97_shawn.ferris@wne.edu,36,-27,,,8477956,8475883,59,-16,36,-26,Completed,BOS,8476374,8477956,6,-31,23,1,Completed,BOS,8478366,8476374,-82,24,-21,-29,Completed,BOS,8465009,8478366,,,,,,,,,,,,,,,,,,2017020794_481941921_shawn.ferris@wne.edu
1,17:57,2:03,8476941,8478408,8477939,8475883,8479318,8473463,8478443,8471695,8471276,8476792,8478498,8477956,Zone Exit,Controlled,,TOR,2017020794_827642889_shawn.ferris@wne.edu,25,-40,,,8468575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17:59,2:01,8476941,8478408,8477953,8475883,8479318,8473463,8478443,8471695,8471276,8476792,8478366,8478498,Zone Entry,Uncontrolled,Lost,TOR,2017020794_488596344_shawn.ferris@wne.edu,-13,-36,,,8468575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18:12,1:48,8476941,8468575,8478408,8477953,8475883,8473463,8478443,8478512,8471695,8476792,8476374,8478366,Zone Exit,Uncontrolled,Lost,BOS,2017020794_14611797_shawn.ferris@wne.edu,-37,-39,,,8478366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18:31,1:29,8468575,8478408,8475883,8475098,8473463,8474581,8478443,8471695,8471276,8476792,8475727,8478498,Zone Entry,Controlled,,BOS,2017020794_857040832_shawn.ferris@wne.edu,25,-40,,,8471276,,-56,20,-16,-30,Completed,BOS,8476792,8471276,-70,-7,-57,20,Completed,BOS,8478443,8476792,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18:41,1:19,8468575,8478408,8475883,8475098,8473463,8474581,8471695,8471276,8476891,8475727,8471717,8478498,Zone Exit,Controlled,,TOR,2017020794_140199324_shawn.ferris@wne.edu,25,-22,,,8475098,,94,-33,43,-22,Completed,TOR,8478408,8475098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18:43,1:17,8478408,8477015,8475883,8475098,8473463,8474581,8471695,8471276,8476891,8475727,8471717,8478498,Zone Entry,Uncontrolled,Lost,TOR,2017020794_84344050_shawn.ferris@wne.edu,-5,-18,,,8475098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020794_140199324_shawn.ferris@wne.edu
1,18:45,1:15,8478408,8477015,8475883,8475098,8473463,8474581,8471695,8471276,8476891,8475727,8471717,8478498,Shot,Wrist Shot,,TOR,2017020794_99_shawn.ferris@wne.edu,-9,-4,,,8475098,8471695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18:59,1:01,8479458,8474037,8477015,8475883,8475098,8474581,8471695,8471276,8476891,8475727,8471717,8478498,Zone Exit,Uncontrolled,Lost,BOS,2017020794_331026276_shawn.ferris@wne.edu,-81,-38,,,8471717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19:10,0:50,8479458,8474037,8477015,8475883,8475172,8474581,8474062,8465009,8471695,8470655,8479325,8478498,Zone Entry,Uncontrolled,Lost,TOR,2017020794_693093323_shawn.ferris@wne.edu,3,39,,,8479458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19:16,0:44,8468493,8466139,8478483,8475883,8475172,8476853,8474062,8465009,8471695,8470655,8479325,8478498,Zone Exit,Controlled,,BOS,2017020794_873173768_shawn.ferris@wne.edu,-25,-40,,,8474062,,-96,-33,-81,-23,Completed,BOS,8465009,8474062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19:18,0:42,8468493,8466139,8478483,8475883,8475172,8476853,8474062,8465009,8471695,8470655,8479325,8478498,Zone Entry,Uncontrolled,Lost,BOS,2017020794_862306422_shawn.ferris@wne.edu,-1,-40,,,8470655,,-26,-40,-1,-39,Completed,BOS,8474062,8470655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020794_873173768_shawn.ferris@wne.edu
1,19:24,0:36,8468493,8466139,8478483,8475883,8475172,8476853,8474062,8465009,8471695,8470655,8477213,8479325,Shot,Wrist Shot,,BOS,2017020794_102_shawn.ferris@wne.edu,41,-23,,,8470655,8475883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020794_862306422_shawn.ferris@wne.edu:2017020794_873173768_shawn.ferris@wne.edu
1,19:27,0:33,8468493,8466139,8478483,8475883,8475172,8476853,8474062,8465009,8471695,8470655,8477213,8479325,Zone Exit,Uncontrolled,Lost,TOR,2017020794_899907806_shawn.ferris@wne.edu,94,-33,,,8466139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19:42,0:18,8468493,8466139,8478483,8475883,8475172,8476853,8474062,8465009,8471695,8470655,8477213,8479325,Missed Shot,,,BOS,2017020794_103_shawn.ferris@wne.edu,38,27,,,8465009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19:48,0:12,8468493,8466139,8478483,8475883,8475172,8476853,8474062,8465009,8471695,8470655,8477213,8479325,Blocked Shot,,,TOR,2017020794_104,57,-6,,,8468493,8474062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19:58,0:02,8468493,8466139,8478483,8475883,8475172,8476853,8474062,8465009,8471695,8470655,8477213,8479325,Missed Shot,,,BOS,2017020794_105,74,15,,,8477213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19:59,0:01,8468493,8466139,8478483,8475883,8475172,8476853,8474062,8465009,8471695,8470655,8477213,8479325,Blocked Shot,,,TOR,2017020794_106,60,-6,,,8468493,8465009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0:06,19:54,8466139,8478483,8479458,8475883,8475172,8474581,8474062,8471695,8470655,8476891,8471717,8477213,Zone Entry,Uncontrolled,Recovered,BOS,2017020794_906197889_shawn.ferris@wne.edu,27,20,,,8471717,8477213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0:15,19:45,8466139,8478483,8479458,8475883,8475172,8474581,8474062,8471695,8470655,8476891,8471717,8477213,Zone Exit,Uncontrolled,Recovered,TOR,2017020794_290866883_shawn.ferris@wne.edu,-96,-7,,,8479458,8466139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0:17,19:43,8466139,8478483,8479458,8475883,8475172,8474581,8474062,8471695,8470655,8476891,8471717,8477213,Zone Entry,Controlled,,TOR,2017020794_378836391_shawn.ferris@wne.edu,24,-29,,,8466139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020794_290866883_shawn.ferris@wne.edu
2,0:20,19:40,8466139,8478483,8479458,8475883,8475172,8474581,8474062,8471695,8470655,8476891,8471717,8477213,Missed Shot,,,TOR,2017020794_112_shawn.ferris@wne.edu,46,-14,,,8478483,,27,-32,27,-39,Completed,TOR,8466139,8478483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017020794_378836391_shawn.ferris@wne.edu:2017020794_290866883_shawn.ferris@wne.edu
2,0:26,19:34,8466139,8478483,8479458,8475883,8475172,8474581,8474062,8471695,8470655,8476891,8471717,8477213,Zone Entry,Controlled,,BOS,2017020794_506806161_shawn.ferris@wne.edu,-27,39,,,8474062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:07,18:53,8468493,8475786,8477939,8475883,8479318,8476853,8465009,8470638,8471695,8478046,8479325,8477956,Zone Exit,Failed,,BOS,2017020794_533448020_shawn.ferris@wne.edu,93,-33,,,8465009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1:23,18:37,8468493,8475786,8477939,8475883,8479318,8476853,8465009,8470638,8471695,8478046,8479325,8477956,Zone Entry,Uncontrolled,Lost,TOR,2017020794_779554636_shawn.ferris@wne.edu,19,39,,,8475786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
